Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,True Label,Short_MA,Long_MA
2017-10-19,2017,10,19,Thursday,42,2017-42,254.83,255.83,254.35,255.79,61903800.0,241.64,0.00027382036638612384,+,240.4050000000001,234.87599999999983
2017-10-20,2017,10,20,Friday,42,2017-42,256.7,257.14,255.77,257.11,89176400.0,242.88,0.0051604956389545995,+,240.72785714285718,235.15099999999984
2017-10-23,2017,10,23,Monday,43,2017-43,257.48,257.51,256.02,256.11,63915300.0,241.94,-0.0038894675284966147,-,240.9471428571429,235.40039999999988
2017-10-24,2017,10,24,Tuesday,43,2017-43,256.6,256.83,256.15,256.56,66935900.0,242.36,0.001757034634628285,+,241.17642857142863,235.61259999999987
2017-10-25,2017,10,25,Wednesday,43,2017-43,256.18,256.31,254.0,255.29,103715300.0,241.16,-0.004949963644779397,-,241.21857142857152,235.80139999999992
2017-10-26,2017,10,26,Thursday,43,2017-43,255.99,256.3,255.48,255.62,69798000.0,241.48,0.0012925082607146974,+,241.3035714285715,235.98859999999985
2017-10-27,2017,10,27,Friday,43,2017-43,256.47,257.89,255.63,257.71,85562500.0,243.45,0.008176119387140579,+,241.5571428571429,236.28739999999988
2017-10-30,2017,10,30,Monday,44,2017-44,256.47,257.6,256.41,256.75,54285700.0,242.54,-0.003724973120850738,-,241.70071428571438,236.57519999999988
2017-10-31,2017,10,31,Tuesday,44,2017-44,257.18,257.44,256.81,257.15,60304800.0,242.92,0.0015578175078632126,+,241.84428571428575,236.86699999999993
2017-11-01,2017,11,1,Wednesday,44,2017-44,258.04,258.43,257.07,257.49,54202700.0,243.24,0.0013222297856976262,+,242.03642857142862,237.11759999999992
2017-11-02,2017,11,2,Thursday,44,2017-44,257.41,257.75,256.19,257.59,56449500.0,243.34,0.00038849198052304246,+,242.215,237.38659999999996
2017-11-03,2017,11,3,Friday,44,2017-44,257.77,258.5,257.3,258.45,59589700.0,244.15,0.0033386173977822953,+,242.42857142857147,237.68259999999992
2017-11-06,2017,11,6,Monday,45,2017-45,258.3,259.0,258.22,258.85,49652600.0,244.53,0.0015475081437763551,+,242.6571428571429,237.97539999999992
2017-11-07,2017,11,7,Tuesday,45,2017-45,258.97,259.35,258.09,258.67,57502200.0,244.36,-0.0006952121963469392,-,242.8564285714286,238.26459999999997
2017-11-08,2017,11,8,Wednesday,45,2017-45,258.47,259.22,258.15,259.11,50469600.0,244.77,0.001700804949013257,+,243.08000000000007,238.55679999999995
2017-11-09,2017,11,9,Thursday,45,2017-45,257.73,258.39,256.36,258.17,95085500.0,243.88,-0.0036276092532712134,-,243.15142857142865,238.80939999999995
2017-11-10,2017,11,10,Friday,45,2017-45,257.73,258.29,257.37,258.09,59984700.0,243.81,-0.0003100750555566911,-,243.28500000000003,239.03279999999995
2017-11-13,2017,11,13,Monday,46,2017-46,257.31,258.59,257.27,258.33,50228600.0,244.04,0.0009300756007954992,+,243.40500000000003,239.2542
2017-11-14,2017,11,14,Tuesday,46,2017-46,257.41,257.85,256.52,257.73,61315200.0,243.47,-0.0023225594586476768,-,243.57,239.4976
2017-11-15,2017,11,15,Wednesday,46,2017-46,256.62,257.22,255.63,256.44,80811500.0,242.25,-0.005005268555307807,-,243.62500000000003,239.7008
2017-11-16,2017,11,16,Thursday,46,2017-46,257.52,259.04,257.47,258.62,67777000.0,244.31,0.008500878961444247,+,243.68642857142865,239.9458
2017-11-17,2017,11,17,Friday,46,2017-46,258.22,258.59,257.77,257.86,75756800.0,243.59,-0.0029387142057339943,-,243.76142857142864,240.18179999999995
2017-11-20,2017,11,20,Monday,47,2017-47,258.14,258.52,257.86,258.3,48075500.0,244.01,0.0017063984837915047,+,243.83928571428572,240.3768
2017-11-21,2017,11,21,Tuesday,47,2017-47,259.18,260.2,258.26,259.99,69176800.0,245.6,0.006542756164565454,+,244.00785714285718,240.5878
2017-11-22,2017,11,22,Wednesday,47,2017-47,260.0,260.15,259.57,259.76,45033400.0,245.39,-0.0008845109624190383,-,244.15428571428575,240.7924
2017-11-24,2017,11,24,Friday,47,2017-47,260.32,260.48,260.16,260.36,27856500.0,245.95,0.0023095870122387123,+,244.28285714285718,241.0096
2017-11-27,2017,11,27,Monday,48,2017-48,260.41,260.75,260.0,260.23,52274900.0,245.83,-0.0004990444390884363,-,244.37571428571425,241.2182
2017-11-28,2017,11,28,Tuesday,48,2017-48,260.76,262.9,260.65,262.87,98971700.0,248.32,0.010144772180532112,+,244.6585714285714,241.4666
2017-11-29,2017,11,29,Wednesday,48,2017-48,263.02,263.63,262.2,262.71,77512100.0,248.17,-0.0006088163713843242,-,244.90142857142857,241.7072
2017-11-30,2017,11,30,Thursday,48,2017-48,263.76,266.05,263.67,265.01,127894400.0,250.35,0.008755130026248281,+,245.36357142857145,241.98980000000003
2017-12-01,2017,12,1,Friday,48,2017-48,264.76,265.31,260.76,264.46,164390900.0,249.83,-0.002075433989149223,-,245.7935714285714,242.2746
2017-12-04,2017,12,4,Monday,49,2017-49,266.31,266.8,264.08,264.14,94040600.0,249.52,-0.0012101287526176119,-,246.185,242.55220000000008
2017-12-05,2017,12,5,Tuesday,49,2017-49,263.19,265.15,263.04,263.19,77994500.0,248.63,-0.0035965039679688453,-,246.55357142857144,242.82160000000005
2017-12-06,2017,12,6,Wednesday,49,2017-49,263.3,263.73,262.71,263.24,75898600.0,248.67,0.00018994707994579585,+,247.01214285714286,243.08900000000008
2017-12-07,2017,12,7,Thursday,49,2017-49,264.07,264.43,262.94,264.07,77218600.0,249.46,0.003153013599284771,+,247.38,243.35400000000004
2017-12-08,2017,12,8,Friday,49,2017-49,265.16,265.52,264.03,265.51,76563900.0,250.82,0.005453285844345679,+,247.89642857142857,243.64040000000008
2017-12-11,2017,12,11,Monday,50,2017-50,266.31,266.38,265.48,266.31,83077500.0,251.57,0.0030128403430054185,+,248.43642857142865,243.92520000000005
2017-12-12,2017,12,12,Tuesday,50,2017-50,267.21,267.32,266.35,266.78,85195800.0,252.02,0.001764826939057773,+,248.89500000000004,244.19840000000005
2017-12-13,2017,12,13,Wednesday,50,2017-50,267.06,267.56,266.65,266.75,102905400.0,251.99,-0.00011225297533956624,-,249.3664285714286,244.4608
2017-12-14,2017,12,14,Thursday,50,2017-50,267.09,267.22,265.6,265.66,100666700.0,250.96,-0.004086249029029876,-,249.72428571428574,244.697
2017-12-15,2017,12,15,Friday,50,2017-50,265.45,267.04,265.39,266.51,144610300.0,253.05,0.008327389974907229,+,250.24000000000007,244.9466
2017-12-18,2017,12,18,Monday,51,2017-51,268.1,268.6,267.98,268.2,83653600.0,254.65,0.006341274574300782,+,250.6921428571429,245.2338
2017-12-19,2017,12,19,Tuesday,51,2017-51,268.48,268.53,267.09,267.17,82382900.0,253.68,-0.003840481542002449,-,251.08571428571437,245.5094
2017-12-20,2017,12,20,Wednesday,51,2017-51,268.27,268.33,266.69,267.03,76751500.0,253.54,-0.0005239110664874147,-,251.31357142857152,245.7696
2017-12-21,2017,12,21,Thursday,51,2017-51,267.74,268.39,267.3,267.58,67032300.0,254.07,0.002059670627227561,+,251.61642857142866,246.0328
2017-12-22,2017,12,22,Friday,51,2017-51,267.6,267.64,266.9,267.51,78720900.0,254.0,-0.0002615541312249725,-,251.93642857142865,246.3018
2017-12-26,2017,12,26,Tuesday,52,2017-52,267.05,267.44,266.89,267.19,45244400.0,253.7,-0.0011963750347078195,-,252.29857142857148,246.55900000000003
2017-12-27,2017,12,27,Wednesday,52,2017-52,267.38,267.73,267.01,267.32,57751000.0,253.82,0.00048658133188927977,+,252.66642857142864,246.8122
2017-12-28,2017,12,28,Thursday,52,2017-52,267.89,267.92,267.45,267.87,45116100.0,254.34,0.0020574965223949526,+,253.01500000000007,247.0724
2017-12-29,2017,12,29,Friday,52,2017-52,268.53,268.55,266.64,266.86,96007400.0,253.38,-0.0037705211705083563,-,253.19785714285717,247.3086
2018-01-02,2018,1,2,Tuesday,0,2018-00,267.84,268.81,267.4,268.77,86655700.0,255.2,0.007157254549636115,+,253.45714285714286,247.57980000000003
2018-01-03,2018,1,3,Wednesday,0,2018-00,268.96,270.64,268.96,270.47,90070400.0,256.81,0.006324964782247865,+,253.79928571428573,247.85840000000005
2018-01-04,2018,1,4,Thursday,0,2018-00,271.2,272.16,270.54,271.61,80636400.0,257.89,0.00421489762928795,+,254.2207142857143,248.1774
2018-01-05,2018,1,5,Friday,0,2018-00,272.51,273.56,271.95,273.42,83524000.0,259.61,0.006664244753639359,+,254.83857142857144,248.5224
2018-01-08,2018,1,8,Monday,1,2018-01,273.31,274.1,272.98,273.92,57319200.0,260.09,0.0018286252737031996,+,255.3414285714286,248.90099999999998
2018-01-09,2018,1,9,Tuesday,1,2018-01,274.4,275.25,274.08,274.54,57254000.0,260.67,0.002263422216949973,+,255.77142857142857,249.2848
2018-01-10,2018,1,10,Wednesday,1,2018-01,273.68,274.42,272.92,274.12,69574300.0,260.28,-0.0015298913587479255,-,256.2428571428572,249.6214
2018-01-11,2018,1,11,Thursday,1,2018-01,274.75,276.12,274.56,276.12,62361500.0,262.17,0.007295940830476909,+,256.8592857142857,250.014
2018-01-12,2018,1,12,Friday,1,2018-01,276.42,278.11,276.08,277.92,90816100.0,263.88,0.00651907707422006,+,257.56,250.4332
2018-01-16,2018,1,16,Tuesday,2,2018-02,279.35,280.09,276.18,276.97,106555100.0,262.98,-0.0034182014572776693,-,258.2014285714286,250.828
2018-01-17,2018,1,17,Wednesday,2,2018-02,278.03,280.05,276.97,279.61,113258800.0,265.49,0.009531542504526813,+,259.04357142857145,251.271
2018-01-18,2018,1,18,Thursday,2,2018-02,279.48,279.96,278.58,279.14,100728000.0,265.04,-0.0016806664731695564,-,259.845,251.6888
2018-01-19,2018,1,19,Friday,2,2018-02,279.8,280.41,279.14,280.41,140920100.0,266.25,0.004549503368143082,+,260.6957142857143,252.1232
2018-01-22,2018,1,22,Monday,3,2018-03,280.17,282.69,280.11,282.69,91322400.0,268.41,0.00813085941798275,+,261.76928571428573,252.6042
2018-01-23,2018,1,23,Tuesday,3,2018-03,282.74,283.62,282.37,283.29,97084700.0,268.98,0.0021228255420788766,+,262.75357142857143,253.0884
2018-01-24,2018,1,24,Wednesday,3,2018-03,284.02,284.7,281.84,283.18,134816100.0,268.88,-0.0003886987373757922,-,263.6157142857143,253.5884
2018-01-25,2018,1,25,Thursday,3,2018-03,284.16,284.27,282.4,283.3,84587300.0,268.99,0.0004239212820742466,+,264.4085714285714,254.092
2018-01-26,2018,1,26,Friday,3,2018-03,284.25,286.63,283.96,286.58,107743100.0,272.11,0.011577733675367076,+,265.30142857142863,254.6534
2018-01-29,2018,1,29,Monday,4,2018-04,285.93,286.43,284.5,284.68,90118300.0,270.3,-0.006629818391605703,-,266.0307142857144,255.19
2018-01-30,2018,1,30,Tuesday,4,2018-04,282.6,284.74,281.22,281.76,131796400.0,267.53,-0.010257111983388969,-,266.5207142857144,255.6956
2018-01-31,2018,1,31,Wednesday,4,2018-04,282.73,283.3,280.68,281.9,108364800.0,267.66,0.0004968961670666072,+,267.0478571428572,256.1626
2018-02-01,2018,2,1,Thursday,4,2018-04,281.07,283.06,280.68,281.58,90102500.0,267.36,-0.001135361470337548,-,267.4185714285715,256.638
2018-02-02,2018,2,2,Friday,4,2018-04,280.08,280.23,275.41,275.45,173174800.0,261.54,-0.021769773298540573,-,267.2514285714286,256.9886
2018-02-05,2018,2,5,Monday,5,2018-05,273.45,275.85,263.31,263.93,294681800.0,250.6,-0.04182269370144742,-,266.3671428571429,257.0886
2018-02-06,2018,2,6,Tuesday,5,2018-05,259.94,269.7,258.7,269.13,355026800.0,255.54,0.01970256603664677,+,265.6564285714286,257.2916
2018-02-07,2018,2,7,Wednesday,5,2018-05,268.5,272.36,267.58,267.67,167376100.0,254.15,-0.0054250556445436535,-,264.8785714285715,257.4556
2018-02-08,2018,2,8,Thursday,5,2018-05,268.01,268.17,257.59,257.63,246449500.0,244.62,-0.037508843621713465,-,263.33357142857153,257.43140000000005
2018-02-09,2018,2,9,Friday,5,2018-05,260.8,263.61,252.92,261.5,283565300.0,248.29,0.015021468597536725,+,261.8964285714286,257.43080000000003
2018-02-12,2018,2,12,Monday,6,2018-06,263.83,267.01,261.66,265.34,143736000.0,251.94,0.014684550325783976,+,260.67928571428575,257.50620000000004
2018-02-13,2018,2,13,Tuesday,6,2018-06,263.97,266.62,263.31,266.0,81223600.0,252.57,0.0024874803806049783,+,259.5142857142858,257.55060000000003
2018-02-14,2018,2,14,Wednesday,6,2018-06,264.31,270.0,264.3,269.59,120735700.0,255.97,0.013496066615128477,+,258.58428571428567,257.6734
2018-02-15,2018,2,15,Thursday,6,2018-06,271.57,273.04,268.77,273.03,111200300.0,259.24,0.0127601815619105,+,257.665,257.86780000000005
2018-02-16,2018,2,16,Friday,6,2018-06,272.32,275.32,272.27,273.11,160420100.0,259.32,0.00029300270918608534,+,256.8807142857143,258.08160000000004
2018-02-20,2018,2,20,Tuesday,7,2018-07,272.03,273.67,270.5,271.4,86369700.0,257.69,-0.006261407312048051,-,256.1778571428572,258.26200000000006
2018-02-21,2018,2,21,Wednesday,7,2018-07,271.9,274.72,269.94,270.05,98883700.0,256.41,-0.004974013765373764,-,255.3742857142857,258.40100000000007
2018-02-22,2018,2,22,Thursday,7,2018-07,271.1,273.05,269.64,270.4,110511300.0,256.74,0.0012959878411131776,+,254.61571428571426,258.5194000000001
2018-02-23,2018,2,23,Friday,7,2018-07,271.79,274.71,271.25,274.71,92766400.0,260.84,0.015939309927737844,+,254.56571428571425,258.7048000000001
2018-02-26,2018,2,26,Monday,8,2018-08,275.93,278.01,275.26,277.9,86491400.0,263.86,0.011612282149054298,+,255.51285714285717,258.94160000000005
2018-02-27,2018,2,27,Tuesday,8,2018-08,278.11,278.92,274.36,274.43,99099200.0,260.57,-0.012486465343298558,-,255.87214285714282,259.11320000000006
2018-02-28,2018,2,28,Wednesday,8,2018-08,275.68,276.19,271.29,271.65,121907800.0,257.93,-0.010130165511878177,-,256.14214285714286,259.2526000000001
2018-03-01,2018,3,1,Thursday,8,2018-08,271.41,273.17,266.0,267.7,176855100.0,254.18,-0.014540577730477231,-,256.825,259.2752000000001
2018-03-02,2018,3,2,Friday,8,2018-08,265.8,269.72,264.82,269.08,139083200.0,255.49,0.005155079199468782,+,257.3392857142857,259.2920000000001
2018-03-05,2018,3,5,Monday,9,2018-09,267.73,272.89,267.61,272.19,97307400.0,258.44,0.011557881111070591,+,257.80357142857144,259.38720000000006
2018-03-06,2018,3,6,Tuesday,9,2018-09,273.3,273.39,271.18,272.88,79213200.0,259.1,0.002534991335119141,+,258.27,259.49840000000006
2018-03-07,2018,3,7,Wednesday,9,2018-09,270.42,273.18,270.2,272.78,87063500.0,259.0,-0.00036654300944061186,-,258.48642857142863,259.5970000000001
2018-03-08,2018,3,8,Thursday,9,2018-09,273.55,274.24,272.42,274.1,66901200.0,260.26,0.004839269925476897,+,258.5592857142857,259.7222000000001
2018-03-09,2018,3,9,Friday,9,2018-09,275.7,278.87,275.34,278.87,113625300.0,264.79,0.017402245167297048,+,258.95,259.94400000000013
2018-03-12,2018,3,12,Monday,10,2018-10,279.2,279.91,278.08,278.52,71924800.0,264.45,-0.0012553444630860609,-,259.4328571428572,260.15660000000014
2018-03-13,2018,3,13,Tuesday,10,2018-10,279.84,280.41,276.03,276.72,91968900.0,262.74,-0.00646244102118132,-,259.88499999999993,260.3246000000001
2018-03-14,2018,3,14,Wednesday,10,2018-10,277.81,278.02,274.67,275.3,105895100.0,261.4,-0.005131591326436369,-,260.2178571428571,260.48500000000007
2018-03-15,2018,3,15,Thursday,10,2018-10,275.88,276.61,274.43,275.0,83433000.0,261.11,-0.0010898461711608134,-,260.2371428571428,260.60320000000013
2018-03-16,2018,3,16,Friday,10,2018-10,274.5,275.39,274.14,274.2,100343700.0,261.39,0.001084490189098064,+,260.0607142857142,260.69480000000016
2018-03-19,2018,3,19,Monday,11,2018-11,273.35,274.4,268.62,270.49,109208400.0,257.86,-0.0135304090084577,-,259.8671428571428,260.69420000000014
2018-03-20,2018,3,20,Tuesday,11,2018-11,270.94,271.67,270.18,270.95,59757300.0,258.3,0.0017005780237364654,+,259.89357142857136,260.66800000000006
2018-03-21,2018,3,21,Wednesday,11,2018-11,270.9,273.27,270.19,270.43,78709600.0,257.8,-0.0019191032354192168,-,260.15214285714285,260.62220000000013
2018-03-22,2018,3,22,Thursday,11,2018-11,267.91,268.87,263.36,263.67,148785900.0,251.36,-0.024997200390264433,-,259.85714285714283,260.4360000000001
2018-03-23,2018,3,23,Friday,11,2018-11,264.17,264.54,257.83,258.05,183534800.0,246.0,-0.02131461051829497,-,258.9685714285714,260.1504000000001
2018-03-26,2018,3,26,Monday,12,2018-12,262.13,265.43,259.41,265.11,141956100.0,252.73,0.027359099493194483,+,258.51357142857137,259.9616000000001
2018-03-27,2018,3,27,Tuesday,12,2018-12,266.17,266.77,258.84,260.6,129941400.0,248.43,-0.017011692980486548,-,257.75857142857143,259.65260000000006
2018-03-28,2018,3,28,Wednesday,12,2018-12,260.75,262.64,258.58,259.83,146452300.0,247.7,-0.002955024915114679,-,256.86142857142846,259.3470000000001
2018-03-29,2018,3,29,Thursday,12,2018-12,261.12,265.26,259.84,263.15,111601600.0,250.86,0.01277776032358835,+,255.86642857142851,259.05440000000016
2018-04-02,2018,4,2,Monday,13,2018-13,262.55,263.13,254.67,257.47,186286300.0,245.45,-0.021584523141815803,-,254.5092857142857,258.66260000000017
2018-04-03,2018,4,3,Tuesday,13,2018-13,258.87,261.31,256.84,260.77,119956900.0,248.59,0.012816858477739057,+,253.4985714285714,258.3094000000001
2018-04-04,2018,4,4,Wednesday,13,2018-13,256.75,264.36,256.6,263.56,123715300.0,251.25,0.010699313803919308,+,252.7735714285714,257.9662000000002
2018-04-05,2018,4,5,Thursday,13,2018-13,265.55,266.64,264.32,265.64,82652600.0,253.23,0.007892076337380871,+,252.21071428571426,257.6512000000002
2018-04-06,2018,4,6,Friday,13,2018-13,263.42,265.11,258.0,259.72,179521200.0,247.59,-0.022286146748967783,-,251.225,257.2254000000002
2018-04-09,2018,4,9,Monday,14,2018-14,261.37,264.84,259.94,261.0,105442900.0,248.81,0.004928541054227464,+,250.5785714285714,256.82180000000017
2018-04-10,2018,4,10,Tuesday,14,2018-14,264.27,266.04,262.98,265.15,103529000.0,252.77,0.015900090217931817,+,250.18357142857135,256.4350000000002
2018-04-11,2018,4,11,Wednesday,14,2018-14,263.47,265.64,263.39,263.76,91140200.0,251.44,-0.005241969391631574,-,249.72928571428562,256.0578000000002
2018-04-12,2018,4,12,Thursday,14,2018-14,265.26,267.0,265.06,265.93,68890500.0,253.51,0.008226960408541872,+,249.8828571428571,255.7774000000002
2018-04-13,2018,4,13,Friday,14,2018-14,267.41,267.54,264.01,265.15,85079200.0,252.77,-0.0029332363553017378,-,250.36642857142846,255.4796000000002
2018-04-16,2018,4,16,Monday,15,2018-15,267.0,268.2,266.07,267.33,63405300.0,254.85,0.008221866150762036,+,250.51785714285708,255.2294000000002
2018-04-17,2018,4,17,Tuesday,15,2018-15,269.33,270.87,268.75,270.19,64682000.0,257.57,0.010698356684178291,+,251.17071428571427,255.15000000000015
2018-04-18,2018,4,18,Wednesday,15,2018-15,270.69,271.3,269.87,270.39,57303900.0,257.76,0.0007405118512702202,+,251.8892857142857,255.29320000000016
2018-04-19,2018,4,19,Thursday,15,2018-15,269.65,269.88,267.72,268.89,77655900.0,256.33,-0.00554759814821959,-,252.28,255.30900000000014
2018-04-20,2018,4,20,Friday,15,2018-15,268.81,269.06,265.61,266.61,99953100.0,254.16,-0.008479194180701977,-,252.90214285714282,255.30920000000015
2018-04-23,2018,4,23,Monday,16,2018-16,267.26,267.89,265.35,266.57,65558000.0,254.12,-0.00015021108800372662,-,253.29714285714283,255.49920000000014
2018-04-24,2018,4,24,Tuesday,16,2018-16,267.73,267.98,261.28,262.98,112885500.0,250.7,-0.013467408363775355,-,253.2578571428571,255.54740000000012
2018-04-25,2018,4,25,Wednesday,16,2018-16,262.91,264.13,260.85,263.63,103840900.0,251.32,0.0024717934291353942,+,253.12142857142854,255.5350000000001
2018-04-26,2018,4,26,Thursday,16,2018-16,264.79,267.25,264.29,266.31,67731900.0,253.87,0.01016558085902308,+,253.56999999999996,255.56100000000015
2018-04-27,2018,4,27,Friday,16,2018-16,267.0,267.34,265.5,266.56,57053600.0,254.11,0.0009388854172118766,+,253.94857142857137,255.5238000000002
2018-04-30,2018,4,30,Monday,17,2018-17,267.26,267.89,264.43,264.51,82182300.0,252.16,-0.007690606033566415,-,253.90499999999997,255.38220000000015
2018-05-01,2018,5,1,Tuesday,17,2018-17,263.87,265.1,262.11,264.98,74203400.0,252.61,0.0017768449084827331,+,253.98857142857136,255.24800000000027
2018-05-02,2018,5,2,Wednesday,17,2018-17,264.76,265.68,262.76,263.2,86368900.0,250.91,-0.006717479157910322,-,253.80285714285702,255.11240000000018
2018-05-03,2018,5,3,Thursday,17,2018-17,262.26,263.36,259.05,262.62,136311500.0,250.36,-0.002203664958272955,-,253.63071428571428,254.99140000000025
2018-05-04,2018,5,4,Friday,17,2018-17,261.52,266.79,261.15,266.02,91222100.0,253.6,0.012946387213480737,+,253.5414285714285,254.92860000000027
2018-05-07,2018,5,7,Monday,18,2018-18,266.89,268.02,266.11,266.92,55304900.0,254.45,0.0033833352537455674,+,253.31857142857132,254.80080000000027
2018-05-08,2018,5,8,Tuesday,18,2018-18,266.5,267.33,265.15,266.92,67499200.0,254.45,0.0,+,253.08214285714283,254.61260000000027
2018-05-09,2018,5,9,Wednesday,18,2018-18,267.68,269.87,267.09,269.5,59666100.0,256.91,0.009665730686603702,+,253.12357142857127,254.53940000000026
2018-05-10,2018,5,10,Thursday,18,2018-18,270.34,272.39,270.22,272.02,72063900.0,259.32,0.009350654595711605,+,253.49214285714282,254.56720000000027
2018-05-11,2018,5,11,Friday,18,2018-18,272.16,273.15,271.58,272.85,59871500.0,260.11,0.0030510961515421986,+,253.91999999999996,254.68580000000026
2018-05-14,2018,5,14,Monday,19,2018-19,273.34,274.08,272.36,272.98,54790600.0,260.23,0.00047669889243473484,+,254.60071428571428,254.78060000000028
2018-05-15,2018,5,15,Tuesday,19,2018-19,271.59,271.61,270.03,271.1,87036100.0,258.44,-0.006887204018452331,-,255.1092857142857,254.78060000000028
2018-05-16,2018,5,16,Wednesday,19,2018-19,271.14,272.76,271.11,272.24,53942600.0,259.53,0.004205214267310131,+,255.5135714285714,254.78920000000028
2018-05-17,2018,5,17,Thursday,19,2018-19,271.94,273.23,271.13,272.01,56536400.0,259.31,-0.0008448820140199986,-,255.885,254.79540000000026
2018-05-18,2018,5,18,Friday,19,2018-19,271.62,272.03,270.93,271.33,64368000.0,258.66,-0.0024999526301227037,-,256.3492857142857,254.76340000000027
2018-05-21,2018,5,21,Monday,20,2018-20,273.01,273.98,272.57,273.37,58025900.0,260.6,0.0075186541696343765,+,256.92,254.67960000000028
2018-05-22,2018,5,22,Tuesday,20,2018-20,273.96,274.25,272.24,272.61,52966400.0,259.88,-0.002780157258463478,-,257.56071428571425,254.58820000000014
2018-05-23,2018,5,23,Wednesday,20,2018-20,271.17,273.39,270.99,273.36,64694200.0,260.59,0.0027511524590333463,+,258.29142857142847,254.5452000000002
2018-05-24,2018,5,24,Thursday,20,2018-20,272.91,273.22,270.78,272.8,76043800.0,260.06,-0.0020484517630129373,-,258.75285714285707,254.51840000000016
2018-05-25,2018,5,25,Friday,20,2018-20,272.15,272.86,271.58,272.15,56374800.0,259.44,-0.002382757309625893,-,259.1092857142857,254.48500000000016
2018-05-29,2018,5,29,Tuesday,21,2018-21,270.31,271.17,267.76,269.02,115908600.0,256.46,-0.011501017193181973,-,259.25285714285707,254.38640000000015
2018-05-30,2018,5,30,Wednesday,21,2018-21,270.5,273.11,270.42,272.61,69678400.0,259.88,0.01334469994327403,+,259.46500000000003,254.42680000000016
2018-05-31,2018,5,31,Thursday,21,2018-21,272.15,272.49,270.26,270.94,93519900.0,258.29,-0.006125858766345082,-,259.39142857142855,254.42660000000015
2018-06-01,2018,6,1,Friday,21,2018-21,272.41,273.94,272.33,273.6,71258400.0,260.82,0.009817761791818036,+,259.44214285714287,254.4870000000002
2018-06-04,2018,6,4,Monday,22,2018-22,274.53,275.19,274.26,274.9,45385200.0,262.06,0.00475134588120163,+,259.5728571428571,254.70100000000016
2018-06-05,2018,6,5,Tuesday,22,2018-22,275.05,275.53,274.18,275.1,51135000.0,262.25,0.0007277077067495696,+,259.845,255.02600000000015
2018-06-06,2018,6,6,Wednesday,22,2018-22,275.79,277.52,275.09,277.4,62732200.0,264.45,0.008360516707534904,+,260.19642857142856,255.2604000000002
2018-06-07,2018,6,7,Thursday,22,2018-22,277.95,278.28,276.34,277.37,72969400.0,264.42,-0.00010836281671311454,-,260.56142857142856,255.5802000000002
2018-06-08,2018,6,8,Friday,22,2018-22,276.85,278.25,276.66,278.19,72139700.0,265.2,0.002956351828373505,+,261.0285714285714,255.93020000000016
2018-06-11,2018,6,11,Monday,23,2018-23,278.44,279.37,278.31,278.56,58892500.0,265.55,0.0013301480665730556,+,261.38214285714287,256.22400000000016
2018-06-12,2018,6,12,Tuesday,23,2018-23,279.03,279.33,278.19,278.92,72329000.0,265.89,0.0012924105985943068,+,261.81142857142856,256.6328000000001
2018-06-13,2018,6,13,Wednesday,23,2018-23,279.19,279.48,277.8,278.03,79070600.0,265.05,-0.003191046751250925,-,262.13,256.9620000000001
2018-06-14,2018,6,14,Thursday,23,2018-23,279.01,279.33,278.06,278.73,77097600.0,265.71,0.0025177858130764896,+,262.5335714285714,257.2512000000001
2018-06-15,2018,6,15,Friday,23,2018-23,276.6,277.51,275.35,277.13,120041600.0,265.37,-0.0012757728687856627,-,262.95714285714286,257.49400000000014
2018-06-18,2018,6,18,Monday,24,2018-24,275.49,276.7,274.95,276.56,52917600.0,264.83,-0.002056631896125149,-,263.555,257.83880000000005
2018-06-19,2018,6,19,Tuesday,24,2018-24,274.0,275.75,273.53,275.5,97531500.0,263.81,-0.003832845484159964,-,263.8357142857143,258.13880000000006
2018-06-20,2018,6,20,Wednesday,24,2018-24,276.27,276.72,275.59,275.97,53785500.0,264.26,0.0017060310070093898,+,264.26214285714286,258.36860000000013
2018-06-21,2018,6,21,Thursday,24,2018-24,275.96,275.98,273.68,274.24,71061400.0,262.61,-0.006268928908717886,-,264.39,258.5920000000001
2018-06-22,2018,6,22,Friday,24,2018-24,275.66,275.79,274.49,274.74,54898500.0,263.09,0.0018232234437087767,+,264.46357142857147,258.7836000000001
2018-06-25,2018,6,25,Monday,25,2018-25,273.44,273.62,269.1,271.0,137854200.0,259.5,-0.013612924494749823,-,264.26714285714286,258.91820000000007
2018-06-26,2018,6,26,Tuesday,25,2018-25,271.64,272.56,270.79,271.6,68547400.0,260.08,0.0022140493053151022,+,263.95500000000004,259.0228000000001
2018-06-27,2018,6,27,Wednesday,25,2018-25,272.26,273.87,269.18,269.35,105110700.0,257.92,-0.008284196276312494,-,263.4907142857143,259.0298000000001
2018-06-28,2018,6,28,Thursday,25,2018-25,269.29,271.75,268.49,270.89,76650500.0,259.4,0.005717581097468338,+,263.0764285714286,259.0626000000001
2018-06-29,2018,6,29,Friday,25,2018-25,272.12,273.66,271.15,271.28,97592500.0,259.77,0.001439651462463276,+,262.66357142857146,259.1314000000001
2018-07-02,2018,7,2,Monday,26,2018-26,269.51,272.04,269.24,271.86,63554800.0,260.33,0.002137987415960385,+,262.2664285714286,259.2548000000001
2018-07-03,2018,7,3,Tuesday,26,2018-26,272.87,272.98,270.42,270.9,42187100.0,259.41,-0.003531366018749371,-,261.86357142857145,259.3606000000001
